measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Solomon Islands,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0349322350423236,0.039229833080078,0.0275128978715663
Deaths,Solomon Islands,Both,All ages,Self-harm and interpersonal violence,Rate,2020,23.499786691749037,31.004365300157662,16.747813769407006
Deaths,Tokelau,Both,All ages,Eating disorders,Number,2019,8.054946317704361e-07,1.276221807449942e-06,2.2915486289616458e-07
Deaths,Tokelau,Both,All ages,Eating disorders,Percent,2019,6.409493858352481e-08,9.275031951916322e-08,1.8751436746944848e-08
Deaths,Tokelau,Both,All ages,Eating disorders,Rate,2019,5.971057823909989e-05,9.460515201286052e-05,1.6987039801565372e-05
Deaths,Tokelau,Both,All ages,Self-harm and interpersonal violence,Number,2019,0.1822875881773334,0.2565890140951074,0.1236175736118646
Deaths,Tokelau,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.0144657794794211,0.0178092789370923,0.0111130765664299
Deaths,Tokelau,Both,All ages,Self-harm and interpersonal violence,Rate,2019,13.512811714158683,19.020708266850225,9.16365734760424
Deaths,Ukraine,Both,All ages,Eating disorders,Number,2019,0.6756195763621557,1.2507961474322715,0.3305757979956699
Deaths,Ukraine,Both,All ages,Eating disorders,Percent,2019,1.0610437660794109e-06,1.969845410464605e-06,5.187797229943025e-07
Deaths,Ukraine,Both,All ages,Eating disorders,Rate,2019,0.0015402076469563,0.0028514357168745,0.0007536125206927
Deaths,Botswana,Both,All ages,Eating disorders,Number,2020,0.0008476439569676,0.0014058775959681,0.0003906722039716
Deaths,Botswana,Both,All ages,Eating disorders,Percent,2020,4.3872479569609065e-08,7.061871615474435e-08,2.0949698722677528e-08
Deaths,Botswana,Both,All ages,Eating disorders,Rate,2020,3.586922905578014e-05,5.949165932187924e-05,1.6531835866692882e-05
Deaths,Hungary,Both,All ages,Self-harm and interpersonal violence,Number,2019,1803.60852101915,1886.7851774563535,1725.9864606528456
Deaths,Hungary,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.013976499182786,0.014549948143458,0.0134200061977834
Deaths,Hungary,Both,All ages,Self-harm and interpersonal violence,Rate,2019,18.615182255048065,19.47365492297998,17.814039000349627
Deaths,Tunisia,Both,All ages,Self-harm and interpersonal violence,Number,2021,476.5937614867579,646.5079209514021,335.5436253259948
Deaths,Tunisia,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0045989634772709,0.0059990926586954,0.0035494090917592
Deaths,Tunisia,Both,All ages,Self-harm and interpersonal violence,Rate,2021,4.0244089136370125,5.459182326888362,2.833366413491192
Deaths,Algeria,Both,All ages,Eating disorders,Number,2021,0.0134643633099139,0.0297360444339994,0.0037670309825113
Deaths,Algeria,Both,All ages,Eating disorders,Percent,2021,4.9270391693588594e-08,1.0902949398520741e-07,1.381432902265432e-08
Deaths,Algeria,Both,All ages,Eating disorders,Rate,2021,3.046377286379909e-05,6.72792379895301e-05,8.523089698390815e-06
Deaths,Bulgaria,Both,All ages,Eating disorders,Number,2020,0.2436653771250638,0.3580389143774793,0.1646338916328498
Deaths,Bulgaria,Both,All ages,Eating disorders,Percent,2020,1.6966967847158485e-06,2.471739747120654e-06,1.1577438797919912e-06
Deaths,Bulgaria,Both,All ages,Eating disorders,Rate,2020,0.0035453014768141,0.0052094224746912,0.0023954030155052
Deaths,Guyana,Both,All ages,Self-harm and interpersonal violence,Number,2019,410.8296501787986,508.4920929901817,325.1525211397358
Deaths,Guyana,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.0639187467869596,0.0678995509811151,0.0600737475466239
Deaths,Guyana,Both,All ages,Self-harm and interpersonal violence,Rate,2019,53.62494405320423,66.37266815145368,42.44164399353387
Deaths,China,Both,All ages,Eating disorders,Number,2021,26.964029672690387,37.55387508477642,16.00708907406482
Deaths,China,Both,All ages,Eating disorders,Percent,2021,2.307060454761126e-06,3.0653490107726717e-06,1.371404393614775e-06
Deaths,China,Both,All ages,Eating disorders,Rate,2021,0.0018952104287225,0.0026395348382106,0.0011250841404237
Deaths,China,Both,All ages,Self-harm and interpersonal violence,Number,2021,142928.22502627916,173975.61964204576,117019.1453662712
Deaths,China,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0122109409427423,0.0140027386865556,0.0113847841816728
Deaths,China,Both,All ages,Self-harm and interpersonal violence,Rate,2021,10.045941423323534,12.228157760225905,8.224879862188178
Deaths,Greece,Both,All ages,Eating disorders,Number,2019,1.8292646240884909,2.313504570821611,1.433136860576503
Deaths,Greece,Both,All ages,Eating disorders,Percent,2019,1.4707564620138834e-05,1.8562394601503477e-05,1.152512975861011e-05
Deaths,Greece,Both,All ages,Eating disorders,Rate,2019,0.0177311842826088,0.0224249544564042,0.0138914913908334
Deaths,Eritrea,Both,All ages,Self-harm and interpersonal violence,Number,2019,1611.8502591738106,2184.310423573549,1144.5129717726802
Deaths,Eritrea,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.0368577255043028,0.0445004387215279,0.0305871072489087
Deaths,Eritrea,Both,All ages,Self-harm and interpersonal violence,Rate,2019,25.522752467517112,34.587340812701115,18.12272641838911
Deaths,Dominican Republic,Both,All ages,Self-harm and interpersonal violence,Number,2020,2373.5083576888164,2707.526932814607,2018.1076568766891
Deaths,Dominican Republic,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0336522705035618,0.0368257264248895,0.0300595055899073
Deaths,Dominican Republic,Both,All ages,Self-harm and interpersonal violence,Rate,2020,21.777645002362032,24.84236475770658,18.516737885349094
Deaths,Australia,Both,All ages,Eating disorders,Number,2021,3.9716060310769294,5.406683763784181,2.904812088806332
Deaths,Australia,Both,All ages,Eating disorders,Percent,2021,2.266804375094592e-05,3.0809114098541354e-05,1.6600754545509133e-05
Deaths,Australia,Both,All ages,Eating disorders,Rate,2021,0.0153986285775949,0.0209626822155999,0.0112624772178391
Deaths,Kuwait,Both,All ages,Eating disorders,Number,2019,0.0079201901098275,0.0106447018983075,0.0059022727904921
Deaths,Kuwait,Both,All ages,Eating disorders,Percent,2019,8.818944190450445e-07,1.1845166666800594e-06,6.510973777469708e-07
Deaths,Kuwait,Both,All ages,Eating disorders,Rate,2019,0.0001806000792756,0.0002427257401706,0.0001345865337937
Deaths,Somalia,Both,All ages,Eating disorders,Number,2021,0.0006535999689105,0.0014720856930029,3.391599032582022e-05
Deaths,Somalia,Both,All ages,Eating disorders,Percent,2021,2.756459940225854e-09,5.9289178381186275e-09,1.4934544663100755e-10
Deaths,Somalia,Both,All ages,Eating disorders,Rate,2021,3.025012573243314e-06,6.813154746086956e-06,1.56971086367417e-07
Deaths,Ecuador,Both,All ages,Eating disorders,Number,2021,0.293109990249253,0.4315722814947147,0.2003384440215462
Deaths,Ecuador,Both,All ages,Eating disorders,Percent,2021,2.358079281161828e-06,3.2801489899524914e-06,1.689416015112905e-06
Deaths,Ecuador,Both,All ages,Eating disorders,Rate,2021,0.0016224947513248,0.0023889453953685,0.0011089627946053
Deaths,Mauritania,Both,All ages,Eating disorders,Number,2019,0.0007055866337127,0.0013216596418503,0.0002611664843312
Deaths,Mauritania,Both,All ages,Eating disorders,Percent,2019,3.2238022061225534e-08,5.855999034123647e-08,1.2465611912320266e-08
Deaths,Mauritania,Both,All ages,Eating disorders,Rate,2019,1.6758150715944066e-05,3.1390293431104416e-05,6.202877289988408e-06
Deaths,Burundi,Both,All ages,Eating disorders,Number,2020,0.0013860808002302,0.0025342335639962,0.0002870016428488
Deaths,Burundi,Both,All ages,Eating disorders,Percent,2020,1.5440955754749407e-08,2.9079965984772507e-08,3.1869357549546883e-09
Deaths,Burundi,Both,All ages,Eating disorders,Rate,2020,1.0825916534113978e-05,1.9793507735779695e-05,2.2416123433202486e-06
Deaths,Burundi,Both,All ages,Self-harm and interpersonal violence,Number,2020,1356.8308952050322,1872.5936089842896,1115.0220611097282
Deaths,Burundi,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0150944323349426,0.0206421844657949,0.0125969391374016
Deaths,Burundi,Both,All ages,Self-harm and interpersonal violence,Rate,2020,10.597461576523113,14.625801114777062,8.708825463323738
Deaths,American Samoa,Both,All ages,Eating disorders,Number,2019,2.152381772155313e-05,2.347371798296748e-05,5.544682376254238e-06
Deaths,American Samoa,Both,All ages,Eating disorders,Percent,2019,5.471344711288797e-08,5.844799831099799e-08,1.4315523085163885e-08
Deaths,American Samoa,Both,All ages,Eating disorders,Rate,2019,4.208339267069792e-05,4.5895839859731023e-05,1.0840969231984743e-05
Deaths,Malaysia,Both,All ages,Eating disorders,Number,2020,0.1508741330965883,0.3251952311640348,0.0295878193225958
Deaths,Malaysia,Both,All ages,Eating disorders,Percent,2020,9.280531603406562e-07,2.0089035693639507e-06,1.820153131866954e-07
Deaths,Malaysia,Both,All ages,Eating disorders,Rate,2020,0.0004783568176982,0.0010310538507663,9.381021652483667e-05
Deaths,Malaysia,Both,All ages,Self-harm and interpersonal violence,Number,2020,1911.125168624939,2125.905870067879,1749.1454160684436
Deaths,Malaysia,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0117546222535196,0.0130602167116177,0.0107664699428688
Deaths,Malaysia,Both,All ages,Self-harm and interpersonal violence,Rate,2020,6.0593538144886026,6.740330803297344,5.545785866330967
Deaths,Netherlands,Both,All ages,Self-harm and interpersonal violence,Number,2021,2048.722706591876,2151.978704527837,1933.529215653077
Deaths,Netherlands,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0120677704137314,0.0126507375109964,0.01140087204496
Deaths,Netherlands,Both,All ages,Self-harm and interpersonal violence,Rate,2021,11.90379969483294,12.503753369756812,11.234484985784238
Deaths,Andorra,Both,All ages,Eating disorders,Number,2021,0.0035743494826713,0.0069851748670904,0.0014697282775089
Deaths,Andorra,Both,All ages,Eating disorders,Percent,2021,5.613291457352345e-06,1.0145960928481489e-05,2.430534957817077e-06
Deaths,Andorra,Both,All ages,Eating disorders,Rate,2021,0.0041759671467906,0.0081608865895669,0.0017171060164491
Deaths,Andorra,Both,All ages,Self-harm and interpersonal violence,Number,2021,7.205197616207545,9.72088898966892,4.86132899831051
Deaths,Andorra,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.011341580522205,0.0130195071201234,0.0093384231070221
Deaths,Andorra,Both,All ages,Self-harm and interpersonal violence,Rate,2021,8.417942531162405,11.357063223744529,5.679564990806002
Deaths,Denmark,Both,All ages,Eating disorders,Number,2020,1.6205755831643809,2.0328795476390207,1.221956293923742
Deaths,Denmark,Both,All ages,Eating disorders,Percent,2020,2.964529715355188e-05,3.703007407137278e-05,2.23675643441694e-05
Deaths,Denmark,Both,All ages,Eating disorders,Rate,2020,0.0278116220612074,0.0348874055997424,0.020970689040965
Deaths,Ecuador,Both,All ages,Self-harm and interpersonal violence,Number,2021,2984.511152774984,3695.221308942029,2391.394696538926
Deaths,Ecuador,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0240261023961785,0.0266894357693807,0.0214359152294137
Deaths,Ecuador,Both,All ages,Self-harm and interpersonal violence,Rate,2021,16.520602646569902,20.45470089110164,13.237438069514528
Deaths,Lesotho,Both,All ages,Eating disorders,Number,2019,0.0005063110269001,0.0009273256427365,0.0002475209049572
Deaths,Lesotho,Both,All ages,Eating disorders,Percent,2019,1.808269351374797e-08,3.1644976583984975e-08,9.372649222568473e-09
Deaths,Lesotho,Both,All ages,Eating disorders,Rate,2019,2.708971647688224e-05,4.9615725134958906e-05,1.32433835748088e-05
Deaths,Myanmar,Both,All ages,Eating disorders,Number,2019,0.1486141449479266,0.3639241109806986,0.0378515723802317
Deaths,Myanmar,Both,All ages,Eating disorders,Percent,2019,3.419821152824778e-07,8.069278489184175e-07,8.858123483806471e-08
Deaths,Myanmar,Both,All ages,Eating disorders,Rate,2019,0.0002687633288172,0.0006581436480242,6.845320542969427e-05
Deaths,Peru,Both,All ages,Eating disorders,Number,2021,0.0997932673407823,0.1862430848103402,0.0364269610324412
Deaths,Peru,Both,All ages,Eating disorders,Percent,2021,3.098883452670172e-07,5.617826833986428e-07,1.1783089452648156e-07
Deaths,Peru,Both,All ages,Eating disorders,Rate,2021,0.0002751340425545,0.0005134796583692,0.0001004305933045
Deaths,Chad,Both,All ages,Eating disorders,Number,2021,0.0007155784134889,0.0018441262039728,8.751088005810532e-05
Deaths,Chad,Both,All ages,Eating disorders,Percent,2021,3.9152641943307296e-09,9.211766162788527e-09,5.061864813803131e-10
Deaths,Chad,Both,All ages,Eating disorders,Rate,2021,4.031573356616348e-06,1.0389818823524374e-05,4.930368577443893e-07
Deaths,Chad,Both,All ages,Self-harm and interpersonal violence,Number,2021,3274.811425263719,4000.1543744232986,2674.027288942512
Deaths,Chad,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0180271087775922,0.0210649248959608,0.0158029414542943
Deaths,Chad,Both,All ages,Self-harm and interpersonal violence,Rate,2021,18.450308507300864,22.53689532031472,15.065486842179846
Deaths,El Salvador,Both,All ages,Eating disorders,Number,2020,0.050738104824146,0.0933423768635931,0.020528081476632
Deaths,El Salvador,Both,All ages,Eating disorders,Percent,2020,1.0771386924150106e-06,1.9443798238486166e-06,4.342471285643938e-07
Deaths,El Salvador,Both,All ages,Eating disorders,Rate,2020,0.0007893565098767,0.001452171165636,0.0003193649980625
Deaths,Uzbekistan,Both,All ages,Self-harm and interpersonal violence,Number,2021,3658.370073871798,4282.92522503308,3153.8547745948263
Deaths,Uzbekistan,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0183184334527327,0.0202066782536105,0.0166789058741607
Deaths,Uzbekistan,Both,All ages,Self-harm and interpersonal violence,Rate,2021,10.686717721947169,12.511148948825433,9.212943204633085
Deaths,Samoa,Both,All ages,Self-harm and interpersonal violence,Number,2020,36.00137121889882,45.66711608363462,26.709488736747257
Deaths,Samoa,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0265447156663568,0.0300279819984501,0.022090368307339
Deaths,Samoa,Both,All ages,Self-harm and interpersonal violence,Rate,2020,17.066929633819264,21.64910475325743,12.661988957411069
Deaths,Estonia,Both,All ages,Eating disorders,Number,2021,0.0465798363210146,0.0730731483928818,0.0282883565489161
Deaths,Estonia,Both,All ages,Eating disorders,Percent,2021,2.505724615089643e-06,3.911699974629213e-06,1.566780029409298e-06
Deaths,Estonia,Both,All ages,Eating disorders,Rate,2021,0.0035534507398761,0.0055745544366505,0.002158042823849
Deaths,Bahamas,Both,All ages,Eating disorders,Number,2021,0.0002880237266197,0.0007501320594389,0.0001116374239159
Deaths,Bahamas,Both,All ages,Eating disorders,Percent,2021,7.437626757783712e-08,1.910347531619849e-07,2.9599960598756868e-08
Deaths,Bahamas,Both,All ages,Eating disorders,Rate,2021,7.423947893552834e-05,0.000193350089172,2.8775074465184705e-05
Deaths,South Africa,Both,All ages,Eating disorders,Number,2019,0.0306209072908578,0.0448289024534305,0.017437720071167
Deaths,South Africa,Both,All ages,Eating disorders,Percent,2019,5.9418037158572586e-08,8.611142244184283e-08,3.362209731074575e-08
Deaths,South Africa,Both,All ages,Eating disorders,Rate,2019,5.465174007370738e-05,8.000995860125707e-05,3.112258352619162e-05
Deaths,India,Both,All ages,Eating disorders,Number,2019,2.7951195072497805,16.14827344680002,0.7929617157754374
Deaths,India,Both,All ages,Eating disorders,Percent,2019,2.9335251318297645e-07,1.669553366704339e-06,8.327587734696465e-08
Deaths,India,Both,All ages,Eating disorders,Rate,2019,0.0002012869514096,0.0011628972300484,5.710412236005524e-05
Deaths,Ethiopia,Both,All ages,Eating disorders,Number,2019,0.0050542668322857,0.0111046153323901,0.0011025291040338
Deaths,Ethiopia,Both,All ages,Eating disorders,Percent,2019,8.954467076423445e-09,1.9325961568885272e-08,1.924184245252255e-09
Deaths,Ethiopia,Both,All ages,Eating disorders,Rate,2019,4.835967116002121e-06,1.0624993963566668e-05,1.0549095780785522e-06
Deaths,Sri Lanka,Both,All ages,Self-harm and interpersonal violence,Number,2019,4794.877214648637,6198.672003228563,3747.0129024614207
Deaths,Sri Lanka,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.03584725739066,0.0413754947491183,0.033510653586333
Deaths,Sri Lanka,Both,All ages,Self-harm and interpersonal violence,Rate,2019,21.78790092592316,28.16673825682819,17.02641011068469
Deaths,New Zealand,Both,All ages,Self-harm and interpersonal violence,Number,2021,635.8643719770724,667.7898596023338,604.3570295516331
