"Geslacht";"Persoonskenmerken";"Uitstromers ho met en zonder diploma";"Arbeidsmarktpositie";"Studierichting";"Peilmoment";"Perioden";"Uitstromers ho (aantal)"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, met uitkering";"Sectoroverstijgend";"4 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, met uitkering";"Sectoroverstijgend";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"Direct na verlaten onderwijs";"2015/'16";"      50"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"1 jaar na verlaten onderwijs";"2015/'16";"      30"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"2 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"3 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"4 jaar na verlaten onderwijs";"2015/'16";"      10"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Onderwijs";"5 jaar na verlaten onderwijs";"2015/'16";"      10"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"Direct na verlaten onderwijs";"2015/'16";"      80"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"1 jaar na verlaten onderwijs";"2015/'16";"      30"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"2 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"3 jaar na verlaten onderwijs";"2015/'16";"      10"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"4 jaar na verlaten onderwijs";"2015/'16";"      10"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Landbouw en natuurlijke omgeving";"5 jaar na verlaten onderwijs";"2015/'16";"      10"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"Direct na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"1 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"2 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"3 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"4 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Natuur";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"Direct na verlaten onderwijs";"2015/'16";"     810"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"1 jaar na verlaten onderwijs";"2015/'16";"     260"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"2 jaar na verlaten onderwijs";"2015/'16";"     170"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"3 jaar na verlaten onderwijs";"2015/'16";"     150"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"4 jaar na verlaten onderwijs";"2015/'16";"     100"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Techniek";"5 jaar na verlaten onderwijs";"2015/'16";"     110"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"Direct na verlaten onderwijs";"2015/'16";"      80"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"1 jaar na verlaten onderwijs";"2015/'16";"      40"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"2 jaar na verlaten onderwijs";"2015/'16";"      30"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"3 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"4 jaar na verlaten onderwijs";"2015/'16";"      10"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gezondheidszorg";"5 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Economie";"Direct na verlaten onderwijs";"2015/'16";"     930"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Economie";"1 jaar na verlaten onderwijs";"2015/'16";"     420"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Economie";"2 jaar na verlaten onderwijs";"2015/'16";"     280"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Economie";"3 jaar na verlaten onderwijs";"2015/'16";"     200"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Economie";"4 jaar na verlaten onderwijs";"2015/'16";"     120"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Economie";"5 jaar na verlaten onderwijs";"2015/'16";"     130"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Recht";"Direct na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Recht";"1 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Recht";"2 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Recht";"3 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Recht";"4 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Recht";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"Direct na verlaten onderwijs";"2015/'16";"     160"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"1 jaar na verlaten onderwijs";"2015/'16";"      70"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"2 jaar na verlaten onderwijs";"2015/'16";"      40"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"3 jaar na verlaten onderwijs";"2015/'16";"      40"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"4 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Gedrag en Maatschappij";"5 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"Direct na verlaten onderwijs";"2015/'16";"     150"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"1 jaar na verlaten onderwijs";"2015/'16";"      60"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"2 jaar na verlaten onderwijs";"2015/'16";"      40"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"3 jaar na verlaten onderwijs";"2015/'16";"      40"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"4 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Taal en cultuur";"5 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"Direct na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"1 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"2 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"3 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"4 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Zonder werk, zonder uitkering";"Sectoroverstijgend";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Onderwijs";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Onderwijs";"1 jaar na verlaten onderwijs";"2015/'16";"      90"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Onderwijs";"2 jaar na verlaten onderwijs";"2015/'16";"     150"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Onderwijs";"3 jaar na verlaten onderwijs";"2015/'16";"     200"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Onderwijs";"4 jaar na verlaten onderwijs";"2015/'16";"     230"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Onderwijs";"5 jaar na verlaten onderwijs";"2015/'16";"     250"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"1 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"2 jaar na verlaten onderwijs";"2015/'16";"      20"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"3 jaar na verlaten onderwijs";"2015/'16";"      30"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"4 jaar na verlaten onderwijs";"2015/'16";"      30"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Landbouw en natuurlijke omgeving";"5 jaar na verlaten onderwijs";"2015/'16";"      30"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Natuur";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Natuur";"1 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Natuur";"2 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Natuur";"3 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Natuur";"4 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Natuur";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Techniek";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Techniek";"1 jaar na verlaten onderwijs";"2015/'16";"     240"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Techniek";"2 jaar na verlaten onderwijs";"2015/'16";"     320"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Techniek";"3 jaar na verlaten onderwijs";"2015/'16";"     340"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Techniek";"4 jaar na verlaten onderwijs";"2015/'16";"     360"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Techniek";"5 jaar na verlaten onderwijs";"2015/'16";"     380"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"1 jaar na verlaten onderwijs";"2015/'16";"      30"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"2 jaar na verlaten onderwijs";"2015/'16";"      50"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"3 jaar na verlaten onderwijs";"2015/'16";"      80"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"4 jaar na verlaten onderwijs";"2015/'16";"      90"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gezondheidszorg";"5 jaar na verlaten onderwijs";"2015/'16";"     110"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Economie";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Economie";"1 jaar na verlaten onderwijs";"2015/'16";"     370"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Economie";"2 jaar na verlaten onderwijs";"2015/'16";"     490"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Economie";"3 jaar na verlaten onderwijs";"2015/'16";"     560"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Economie";"4 jaar na verlaten onderwijs";"2015/'16";"     600"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Economie";"5 jaar na verlaten onderwijs";"2015/'16";"     630"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Recht";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Recht";"1 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Recht";"2 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Recht";"3 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Recht";"4 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Recht";"5 jaar na verlaten onderwijs";"2015/'16";"       0"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"1 jaar na verlaten onderwijs";"2015/'16";"      60"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"2 jaar na verlaten onderwijs";"2015/'16";"      90"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"3 jaar na verlaten onderwijs";"2015/'16";"     120"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"4 jaar na verlaten onderwijs";"2015/'16";"     150"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Gedrag en Maatschappij";"5 jaar na verlaten onderwijs";"2015/'16";"     160"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Taal en cultuur";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Taal en cultuur";"1 jaar na verlaten onderwijs";"2015/'16";"      30"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Taal en cultuur";"2 jaar na verlaten onderwijs";"2015/'16";"      50"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Taal en cultuur";"3 jaar na verlaten onderwijs";"2015/'16";"      70"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Taal en cultuur";"4 jaar na verlaten onderwijs";"2015/'16";"      80"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Taal en cultuur";"5 jaar na verlaten onderwijs";"2015/'16";"      90"
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Sectoroverstijgend";"Direct na verlaten onderwijs";"2015/'16";""
"Mannen";"Geen internationale student";"Hbo-bachelor";"Terug in onderwijs";"Sectoroverstijgend";"1 jaar na verlaten onderwijs";"2015/'16";"       0"
